date,sentiment_score,reputation_sentiment,close
2021-02-09 20:00:00,29.556,14.782923209997566,47165.59
2021-02-09 21:00:00,21.6509,10.827374921950844,47354.39
2021-02-09 22:00:00,14.8617,7.431550606329532,46920.6
2021-02-09 23:00:00,26.5927,13.296622567851992,46505.2
2021-02-10 00:00:00,40.4337,20.22013920746614,46606.57
2021-02-10 01:00:00,27.1128,13.556740383781912,46342.59
2021-02-10 02:00:00,16.4698,8.234756827680812,46358.53
2021-02-10 03:00:00,20.3593,10.18012926823908,46280.19
2021-02-10 04:00:00,25.8677,12.933970045828946,46064.98
2021-02-10 05:00:00,18.5961,9.297740131175152,46159.25
2021-02-10 06:00:00,17.186,8.593347131184393,46544.24
2021-02-10 07:00:00,21.669,10.83492499791847,46642.35
2021-02-10 08:00:00,16.413,8.209761493709834,46758.34
2021-02-10 09:00:00,29.2084,14.605397849601186,46655.48
2021-02-10 10:00:00,22.5104,11.25573491318047,46701.74
2021-02-10 11:00:00,17.3488,8.674467144821328,46671.45
2021-02-10 12:00:00,23.4802,11.741100755139025,45870.29
2021-02-10 13:00:00,24.3321,12.168404038447752,45696.72
2021-02-10 14:00:00,13.0487,6.524445885397637,45006.43
2021-02-10 15:00:00,21.580000000000002,10.792562948200798,44379.15
2021-02-10 16:00:00,33.6658,16.834482966605737,44800.98
2021-02-10 17:00:00,32.7943,16.39799423580224,45055.13
2021-02-10 18:00:00,33.4201,16.710650450699692,45144.15
2021-02-10 19:00:00,22.4227,11.212205263083993,45244.86
2021-02-10 20:00:00,17.2392,8.620856688693094,44596.88
2021-02-10 21:00:00,27.1402,13.573460736379648,45039.16
2021-02-10 22:00:00,19.8413,9.919992391813148,45240.0
2021-02-10 23:00:00,15.8917,7.946245775788096,44854.63
2021-02-11 00:00:00,0.0,0.0,44299.24
2021-02-11 01:00:00,0.0,0.0,44237.31
2021-02-11 02:00:00,0.0,0.0,44811.06
2021-02-11 03:00:00,0.0,0.0,45451.02
2021-02-11 04:00:00,0.0,0.0,44776.63
2021-02-11 05:00:00,0.0,0.0,44677.11
2021-02-11 06:00:00,0.0,0.0,44620.1
2021-02-11 07:00:00,0.0,0.0,44772.76
2021-02-11 08:00:00,0.0,0.0,45069.02
2021-02-11 09:00:00,0.0,0.0,45543.51
2021-02-11 10:00:00,0.0,0.0,46308.39
2021-02-11 11:00:00,0.0,0.0,46083.23
2021-02-11 12:00:00,0.0,0.0,46560.79
2021-02-11 13:00:00,0.0,0.0,47537.62
2021-02-11 14:00:00,0.0,0.0,47926.75
2021-02-11 15:00:00,0.0,0.0,48048.15
2021-02-11 16:00:00,0.0,0.0,47631.95
2021-02-11 17:00:00,0.0,0.0,47413.93
2021-02-11 18:00:00,0.0,0.0,47711.78
2021-02-11 19:00:00,0.0,0.0,47834.11
2021-02-11 20:00:00,0.0,0.0,47100.0
2021-02-11 21:00:00,0.0,0.0,46889.91
2021-02-11 22:00:00,0.0,0.0,47754.98
2021-02-11 23:00:00,0.0,0.0,47981.48
2021-02-12 00:00:00,0.0,0.0,47990.22
2021-02-12 01:00:00,0.0,0.0,48524.37
2021-02-12 02:00:00,0.0,0.0,47965.48
2021-02-12 03:00:00,0.0,0.0,47624.56
2021-02-12 04:00:00,0.0,0.0,47350.33
2021-02-12 05:00:00,0.0,0.0,47299.68
2021-02-12 06:00:00,0.0,0.0,47436.64
2021-02-12 07:00:00,0.0,0.0,47374.51
2021-02-12 08:00:00,0.0,0.0,47180.02
2021-02-12 09:00:00,0.0,0.0,47409.9
2021-02-12 10:00:00,0.0,0.0,47442.56
2021-02-12 11:00:00,0.0,0.0,47650.45
2021-02-12 12:00:00,0.0,0.0,47746.74
2021-02-12 13:00:00,0.0,0.0,47934.18
2021-02-12 14:00:00,0.0,0.0,46636.77
2021-02-12 15:00:00,0.0,0.0,47136.37
2021-02-12 16:00:00,0.0,0.0,47658.8
2021-02-12 17:00:00,0.0,0.0,47796.19
2021-02-12 18:00:00,0.0,0.0,47312.34
2021-02-12 19:00:00,0.0,0.0,47359.79
2021-02-12 20:00:00,0.0,0.0,47674.53
2021-02-12 21:00:00,0.0,0.0,47943.8
2021-02-12 22:00:00,0.0,0.0,47937.93
2021-02-12 23:00:00,0.0,0.0,47395.84
2021-02-13 00:00:00,0.0,0.0,47562.07
2021-02-13 01:00:00,0.0,0.0,47711.56
2021-02-13 02:00:00,0.0,0.0,47910.23
2021-02-13 03:00:00,0.0,0.0,47923.45
2021-02-13 04:00:00,0.0,0.0,47999.73
2021-02-13 05:00:00,0.0,0.0,47974.56
2021-02-13 06:00:00,0.0,0.0,47832.27
2021-02-13 07:00:00,0.0,0.0,47074.43
2021-02-13 08:00:00,11.8603,5.930783563805167,47544.86
2021-02-13 09:00:00,18.7294,9.36540366282346,47260.91
2021-02-13 10:00:00,12.118500000000001,6.059490298104513,46535.43
2021-02-13 11:00:00,15.629000000000001,7.81502207334673,46604.39
2021-02-13 12:00:00,9.921,4.960876645727266,46926.48
2021-02-13 13:00:00,15.8629,7.9340867161834066,47014.36
2021-02-13 14:00:00,41.5361,20.770837728041705,47007.57
2021-02-13 15:00:00,16.297,8.149547704611134,47128.71
2021-02-13 16:00:00,23.0745,11.538729250818418,47192.37
2021-02-13 17:00:00,22.3838,11.193640496793659,46848.32
2021-02-13 18:00:00,33.0103,16.50520898097748,46839.5
2021-02-13 19:00:00,17.1316,8.566055123904288,46932.67
2021-02-13 20:00:00,22.6076,11.305185392105606,46995.94
2021-02-13 21:00:00,23.6576,11.830769262967548,47171.38
2021-02-13 22:00:00,36.4604,18.230420150812503,47134.27
2021-02-13 23:00:00,17.951,8.977002322418794,47228.48
2021-02-14 00:00:00,36.6332,18.31711319614341,47654.2
2021-02-14 01:00:00,22.2069,11.103478567957916,47536.62
2021-02-14 02:00:00,15.860100000000001,7.935163740213252,47457.72
2021-02-14 03:00:00,13.7675,6.883789447869328,47322.12
2021-02-14 04:00:00,14.7803,7.390967098333667,47596.98
2021-02-14 05:00:00,15.3276,7.670736965988024,48952.0
2021-02-14 06:00:00,24.3423,12.171797238569896,48787.17
2021-02-14 07:00:00,12.4716,6.235751265867376,48767.94
2021-02-14 08:00:00,19.3051,9.653888362824402,48747.33
2021-02-14 09:00:00,24.2154,12.108136612123962,49158.59
2021-02-14 10:00:00,14.319700000000001,7.161256092726045,49051.47
2021-02-14 11:00:00,21.1476,10.572916894740255,49048.63
2021-02-14 12:00:00,43.2134,21.60831259455505,49459.03
2021-02-14 13:00:00,21.649,10.824517474774275,48790.08
2021-02-14 14:00:00,178.4822,89.24160257201105,48803.3
2021-02-14 15:00:00,141.0861,70.54396509390119,48600.21
2021-02-14 16:00:00,62.3759,31.188040100102732,49066.19
2021-02-14 17:00:00,40.667,20.334062448862493,48651.67
2021-02-14 18:00:00,53.4151,26.711064362717114,48764.35
2021-02-14 19:00:00,67.2242,33.61667031546629,48733.85
2021-02-14 20:00:00,35.3391,17.66999311384394,48941.46
2021-02-14 21:00:00,35.6506,17.825382355304594,48884.02
2021-02-14 22:00:00,41.695499999999996,20.84784743976737,49090.09
2021-02-14 23:00:00,71.7436,35.872333545348276,48662.5
2021-02-15 00:00:00,116.52879999999999,58.26591086960435,48800.0
2021-02-15 01:00:00,142.809,71.40499838840908,48084.41
2021-02-15 02:00:00,105.7375,52.8699521326901,46973.13
2021-02-15 03:00:00,100.1494,50.075098476395354,47150.0
2021-02-15 04:00:00,70.5793,35.30338168249161,46888.12
2021-02-15 05:00:00,63.880399999999995,31.94087280499317,46799.95
2021-02-15 06:00:00,113.6356,56.81782752972596,46945.69
2021-02-15 07:00:00,92.2187,46.110203794593865,47338.58
2021-02-15 08:00:00,67.7528,33.876931800733075,47649.98
2021-02-15 09:00:00,52.2855,26.143801983795967,47549.28
2021-02-15 10:00:00,75.0163,37.4972348656928,47885.19
2021-02-15 11:00:00,56.102199999999996,28.051623955355858,47841.22
2021-02-15 12:00:00,51.146699999999996,25.5719794060914,48006.39
2021-02-15 13:00:00,57.849399999999996,28.925315610072246,48009.78
2021-02-15 14:00:00,76.9098,38.45869366054419,47603.44
2021-02-15 15:00:00,70.1889,35.09481794398133,47979.87
2021-02-15 16:00:00,59.2185,29.621241586968704,48500.0
2021-02-15 17:00:00,33.1757,16.588845188255085,48570.61
2021-02-15 18:00:00,25.711,12.856015239356338,48347.04
2021-02-15 19:00:00,19.7138,9.857262766280547,48694.09
2021-02-15 20:00:00,19.2968,9.627793432973403,48598.91
2021-02-15 21:00:00,16.886499999999998,8.443943707647852,48171.55
2021-02-15 22:00:00,15.5432,7.773009185836818,48312.63
2021-02-15 23:00:00,29.4471,14.724100834103721,47942.57
2021-02-16 00:00:00,0.0,0.0,47697.62
2021-02-16 01:00:00,0.0,0.0,48278.85
2021-02-16 02:00:00,0.0,0.0,48462.28
2021-02-16 03:00:00,0.0,0.0,49564.77
2021-02-16 04:00:00,0.0,0.0,49352.41
2021-02-16 05:00:00,0.0,0.0,49166.94
2021-02-16 06:00:00,0.0,0.0,49025.76
2021-02-16 07:00:00,0.0,0.0,49162.36
2021-02-16 08:00:00,0.0,0.0,49292.58
2021-02-16 09:00:00,0.0,0.0,49272.19
2021-02-16 10:00:00,0.0,0.0,49025.43
2021-02-16 11:00:00,0.0,0.0,48907.36
2021-02-16 12:00:00,0.0,0.0,49612.2
2021-02-16 13:00:00,0.0,0.0,48824.88
2021-02-16 14:00:00,0.0,0.0,49300.0
2021-02-16 15:00:00,0.0,0.0,48998.07
2021-02-16 16:00:00,0.0,0.0,48114.17
2021-02-16 17:00:00,0.0,0.0,48244.83
2021-02-16 18:00:00,0.0,0.0,48660.94
2021-02-16 19:00:00,0.0,0.0,48557.37
2021-02-16 20:00:00,0.0,0.0,48808.69
2021-02-16 21:00:00,0.0,0.0,48583.57
2021-02-16 22:00:00,0.0,0.0,49124.39
2021-02-16 23:00:00,0.0,0.0,49166.53
2021-02-17 00:00:00,0.0,0.0,49052.94
2021-02-17 01:00:00,0.0,0.0,49280.62
2021-02-17 02:00:00,0.0,0.0,49658.37
2021-02-17 03:00:00,0.0,0.0,49651.08
2021-02-17 04:00:00,0.0,0.0,49391.44
2021-02-17 05:00:00,0.0,0.0,49720.83
2021-02-17 06:00:00,0.0,0.0,50614.5
2021-02-17 07:00:00,0.0,0.0,51173.7
2021-02-17 08:00:00,0.0,0.0,51064.54
2021-02-17 09:00:00,0.0,0.0,51475.47
2021-02-17 10:00:00,0.0,0.0,51239.88
2021-02-17 11:00:00,0.0,0.0,51240.48
2021-02-17 12:00:00,0.0,0.0,51020.42
2021-02-17 13:00:00,0.0,0.0,51144.9
2021-02-17 14:00:00,0.0,0.0,51239.98
2021-02-17 15:00:00,0.0,0.0,51162.01
2021-02-17 16:00:00,0.0,0.0,51206.77
2021-02-17 17:00:00,0.0,0.0,51358.58
2021-02-17 18:00:00,0.0,0.0,51427.4
2021-02-17 19:00:00,0.0,0.0,52123.64
2021-02-17 20:00:00,0.0,0.0,52264.61
2021-02-17 21:00:00,0.0,0.0,52397.11
2021-02-17 22:00:00,0.0,0.0,52144.38
2021-02-17 23:00:00,0.0,0.0,52174.28
2021-02-18 00:00:00,0.0,0.0,52317.54
2021-02-18 01:00:00,0.0,0.0,52158.05
2021-02-18 02:00:00,0.0,0.0,52367.47
2021-02-18 03:00:00,0.0,0.0,52036.89
2021-02-18 04:00:00,0.0,0.0,52208.39
2021-02-18 05:00:00,0.0,0.0,52219.12
2021-02-18 06:00:00,0.0,0.0,51944.1
2021-02-18 07:00:00,0.0,0.0,51931.91
2021-02-18 08:00:00,4.1081,2.0539938706769405,51730.08
2021-02-18 09:00:00,22.8034,11.40417923095774,51780.54
2021-02-18 10:00:00,21.8796,10.940361692570534,51653.41
2021-02-18 11:00:00,25.9227,12.97434937497505,51332.13
2021-02-18 12:00:00,18.1158,9.0612730599053,51453.31
2021-02-18 13:00:00,28.735500000000002,14.36849377039639,51816.33
2021-02-18 14:00:00,25.8841,12.945346183569653,52268.24
2021-02-18 15:00:00,21.8222,10.910999239380054,51513.19
2021-02-18 16:00:00,27.2635,13.634780868604189,52020.0
2021-02-18 17:00:00,19.6676,9.833970869356262,51816.56
2021-02-18 18:00:00,34.2189,17.11171251899504,51800.0
2021-02-18 19:00:00,15.3272,7.663835036617937,51745.71
2021-02-18 20:00:00,24.0274,12.014345105538508,52149.19
2021-02-18 21:00:00,24.3839,12.193494060089815,52043.6
2021-02-18 22:00:00,18.3897,9.195066120963578,51897.29
2021-02-18 23:00:00,15.9669,7.984234158584629,51579.54
2021-02-19 00:00:00,38.9683,19.484816133372522,51477.7
2021-02-19 01:00:00,28.2786,14.139460108486656,51309.2
2021-02-19 02:00:00,16.665399999999998,8.33298768948054,51231.3
2021-02-19 03:00:00,7.0807,3.541537810912454,51225.78
2021-02-19 04:00:00,11.0174,5.508778864618553,51125.36
2021-02-19 05:00:00,10.8893,5.444902461009291,51475.99
2021-02-19 06:00:00,24.2039,12.10267092114744,51677.76
2021-02-19 07:00:00,17.9266,8.960793711095896,51722.35
2021-02-19 08:00:00,28.2936,14.147179236850276,52210.42
2021-02-19 09:00:00,20.1989,10.107708795924053,52662.37
2021-02-19 10:00:00,21.1877,10.593582974286848,52672.49
2021-02-19 11:00:00,17.7953,8.898016596015088,52692.08
2021-02-19 12:00:00,17.0491,8.527970470904805,52522.41
2021-02-19 13:00:00,22.1207,11.060795173252506,52800.75
2021-02-19 14:00:00,25.4153,12.70844546960563,52894.36
2021-02-19 15:00:00,42.8898,21.450562690428974,53869.99
2021-02-19 16:00:00,69.3896,34.69735869677817,54371.94
2021-02-19 17:00:00,27.8682,13.942166670870352,54797.8
2021-02-19 18:00:00,29.3038,14.661474695414105,55343.71
2021-02-19 19:00:00,40.3168,20.15940917096739,55044.12
2021-02-19 20:00:00,41.3654,20.68223933973009,55387.15
2021-02-19 21:00:00,41.112,20.55695726486105,55662.11
2021-02-19 22:00:00,22.1724,11.087890830180376,55471.8
2021-02-19 23:00:00,25.3343,12.66777930669179,55988.58
2021-02-20 00:00:00,0.0,0.0,56240.66
2021-02-20 01:00:00,0.0,0.0,56241.78
2021-02-20 02:00:00,0.0,0.0,56169.4
2021-02-20 03:00:00,0.0,0.0,55746.8
2021-02-20 04:00:00,0.0,0.0,55847.84
2021-02-20 05:00:00,0.0,0.0,55674.29
2021-02-20 06:00:00,0.0,0.0,55967.02
2021-02-20 07:00:00,0.0,0.0,55250.66
2021-02-20 08:00:00,0.0,0.0,55254.34
2021-02-20 09:00:00,0.0,0.0,55283.01
2021-02-20 10:00:00,0.0,0.0,55911.49
2021-02-20 11:00:00,0.0,0.0,56335.67
2021-02-20 12:00:00,0.0,0.0,57282.5
2021-02-20 13:00:00,0.0,0.0,57299.38
2021-02-20 14:00:00,0.0,0.0,56350.36
2021-02-20 15:00:00,0.0,0.0,56229.67
2021-02-20 16:00:00,0.0,0.0,56777.38
2021-02-20 17:00:00,0.0,0.0,57106.47
2021-02-20 18:00:00,0.0,0.0,57149.51
2021-02-20 19:00:00,0.0,0.0,57029.08
2021-02-20 20:00:00,0.0,0.0,56781.23
2021-02-20 21:00:00,0.0,0.0,56563.67
2021-02-20 22:00:00,0.0,0.0,55534.62
2021-02-20 23:00:00,0.0,0.0,55936.04
2021-02-21 00:00:00,0.0,0.0,55852.13
2021-02-21 01:00:00,0.0,0.0,56360.3
2021-02-21 02:00:00,0.0,0.0,56346.85
2021-02-21 03:00:00,0.0,0.0,56545.31
2021-02-21 04:00:00,0.0,0.0,56727.39
2021-02-21 05:00:00,0.0,0.0,56573.08
2021-02-21 06:00:00,0.0,0.0,56531.56
2021-02-21 07:00:00,0.0,0.0,56100.13
2021-02-21 08:00:00,0.0,0.0,56569.98
2021-02-21 09:00:00,0.0,0.0,56848.38
2021-02-21 10:00:00,0.0,0.0,57545.87
2021-02-21 11:00:00,0.0,0.0,57318.59
2021-02-21 12:00:00,0.0,0.0,56941.63
2021-02-21 13:00:00,0.0,0.0,57198.45
2021-02-21 14:00:00,0.0,0.0,57424.5
2021-02-21 15:00:00,0.0,0.0,57366.2
2021-02-21 16:00:00,0.0,0.0,57745.0
2021-02-21 17:00:00,0.0,0.0,57548.84
2021-02-21 18:00:00,0.0,0.0,58192.79
2021-02-21 19:00:00,0.0,0.0,58114.05
2021-02-21 20:00:00,0.0,0.0,57716.15
2021-02-21 21:00:00,0.0,0.0,57351.0
2021-02-21 22:00:00,0.0,0.0,57376.47
2021-02-21 23:00:00,0.0,0.0,57492.91
2021-02-22 00:00:00,0.0,0.0,56295.23
2021-02-22 01:00:00,0.0,0.0,56900.0
2021-02-22 02:00:00,0.0,0.0,56892.77
2021-02-22 03:00:00,0.0,0.0,55913.83
2021-02-22 04:00:00,0.0,0.0,55879.27
2021-02-22 05:00:00,0.0,0.0,55823.75
2021-02-22 06:00:00,3.9372,1.9686159756241504,56052.85
2021-02-22 07:00:00,21.5513,10.775793737921974,56479.27
2021-02-22 08:00:00,17.9154,8.96281738591784,55474.34
2021-02-22 09:00:00,22.7963,11.39946385265039,54709.45
2021-02-22 10:00:00,31.67,15.840612537469934,54850.0
2021-02-22 11:00:00,34.9366,17.46734151146557,54497.67
2021-02-22 12:00:00,33.6618,16.83953800285202,53734.51
2021-02-22 13:00:00,30.1928,15.098034225517267,51923.28
2021-02-22 14:00:00,37.4221,18.710757040674732,53697.75
2021-02-22 15:00:00,16.9096,8.457033733451038,53302.71
2021-02-22 16:00:00,26.654700000000002,13.327271107299683,53207.59
2021-02-22 17:00:00,17.0972,8.55263848895757,52057.33
2021-02-22 18:00:00,36.4148,18.2079020992034,53240.21
2021-02-22 19:00:00,26.0518,13.032166368289838,53641.93
2021-02-22 20:00:00,19.8423,9.924312453591243,53889.55
2021-02-22 21:00:00,26.4715,13.237852202004955,54950.58
2021-02-22 22:00:00,22.8068,11.405745868307589,54115.38
2021-02-22 23:00:00,16.5218,8.2612138360881,54173.65
2021-02-23 00:00:00,0.0,0.0,53476.62
2021-02-23 01:00:00,0.0,0.0,52546.15
2021-02-23 02:00:00,0.0,0.0,51194.93
2021-02-23 03:00:00,0.0,0.0,51836.17
2021-02-23 04:00:00,0.0,0.0,50746.29
2021-02-23 05:00:00,0.0,0.0,49954.39
2021-02-23 06:00:00,0.0,0.0,49596.26
2021-02-23 07:00:00,0.0,0.0,49666.0
2021-02-23 08:00:00,0.0,0.0,46522.87
2021-02-23 09:00:00,0.0,0.0,48078.87
2021-02-23 10:00:00,0.0,0.0,47500.0
2021-02-23 11:00:00,0.0,0.0,46388.22
2021-02-23 12:00:00,0.0,0.0,48670.34
2021-02-23 13:00:00,0.0,0.0,48778.19
2021-02-23 14:00:00,0.0,0.0,46921.82
2021-02-23 15:00:00,0.0,0.0,48568.0
2021-02-23 16:00:00,0.0,0.0,47264.38
2021-02-23 17:00:00,0.0,0.0,47116.37
2021-02-23 18:00:00,0.0,0.0,46864.91
2021-02-23 19:00:00,0.0,0.0,45503.1
2021-02-23 20:00:00,0.0,0.0,47846.57
2021-02-23 21:00:00,0.0,0.0,47993.29
2021-02-23 22:00:00,0.0,0.0,48700.0
2021-02-23 23:00:00,0.0,0.0,48887.93
2021-02-24 00:00:00,0.0,0.0,48517.93
2021-02-24 01:00:00,0.0,0.0,50206.74
2021-02-24 02:00:00,0.0,0.0,50202.83
2021-02-24 03:00:00,0.0,0.0,50939.95
2021-02-24 04:00:00,0.0,0.0,50650.54
2021-02-24 05:00:00,0.0,0.0,50245.64
2021-02-24 06:00:00,0.0,0.0,50109.14
2021-02-24 07:00:00,0.0,0.0,50060.64
2021-02-24 08:00:00,0.0,0.0,50700.14
2021-02-24 09:00:00,0.0,0.0,50889.26
2021-02-24 10:00:00,0.0,0.0,50115.03
2021-02-24 11:00:00,0.0,0.0,50381.65
2021-02-24 12:00:00,0.0,0.0,50709.43
2021-02-24 13:00:00,0.0,0.0,49494.86
2021-02-24 14:00:00,0.0,0.0,49432.76
2021-02-24 15:00:00,0.0,0.0,49839.86
2021-02-24 16:00:00,0.0,0.0,49371.52
2021-02-24 17:00:00,0.0,0.0,50095.83
2021-02-24 18:00:00,0.0,0.0,49618.4
2021-02-24 19:00:00,0.0,0.0,48991.68
2021-02-24 20:00:00,0.0,0.0,49152.28
2021-02-24 21:00:00,0.0,0.0,48786.95
2021-02-24 22:00:00,0.0,0.0,48843.17
2021-02-24 23:00:00,0.0,0.0,49754.0
2021-02-25 00:00:00,0.0,0.0,50546.46
2021-02-25 01:00:00,0.0,0.0,50520.82
2021-02-25 02:00:00,0.0,0.0,50691.49
2021-02-25 03:00:00,0.0,0.0,50297.19
2021-02-25 04:00:00,0.0,0.0,49674.16
2021-02-25 05:00:00,0.0,0.0,50428.52
2021-02-25 06:00:00,0.0,0.0,50495.9
2021-02-25 07:00:00,0.0,0.0,50444.84
2021-02-25 08:00:00,0.0,0.0,49745.64
2021-02-25 09:00:00,0.0,0.0,49009.6
2021-02-25 10:00:00,0.0,0.0,49630.09
2021-02-25 11:00:00,0.0,0.0,50313.11
2021-02-25 12:00:00,0.0,0.0,51531.43
2021-02-25 13:00:00,0.0,0.0,51367.26
